--------- beginning of crash
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:2860)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:2922)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.app.ActivityThread.-wrap12(ActivityThread.java)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1648)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.os.Handler.dispatchMessage(Handler.java:102)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.os.Looper.loop(Looper.java:159)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.app.ActivityThread.main(ActivityThread.java:6363)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at java.lang.reflect.Method.invoke(Native Method)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:1096)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:883)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: Caused by: android.database.sqlite.SQLiteException: no such table: mytask_table (code 1): , while compiling: SELECT rowid _id, * FROM mytask_table WHERE IS_IDLE=1
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.database.sqlite.SQLiteConnection.nativePrepareStatement(Native Method)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.database.sqlite.SQLiteConnection.acquirePreparedStatement(SQLiteConnection.java:889)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.database.sqlite.SQLiteConnection.prepare(SQLiteConnection.java:500)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.database.sqlite.SQLiteSession.prepare(SQLiteSession.java:588)
